2009;348;1344;1088.77769835597;88.470066518847;971.815695812892
2009;348;1345;1090.56468906362;88.2483370288248;974.014373857718
2009;348;1346;1090.20729092209;88.0266075388027;968.380261367853
2009;348;1347;1092.20872051465;87.2505543237251;972.640200079702
2009;348;1348;1092.28020014296;86.6962305986696;968.792513501257
2009;348;1349;1093.85275196569;86.1419068736142;974.15179123552
2009;348;1350;1092.99499642602;86.0310421286031;975.251130257933
2009;348;1351;1092.63759828449;86.0310421286031;972.915034835305
2009;348;1352;1092.42315939957;86.6962305986696;975.525965013536
2009;348;1353;1091.99428162974;86.3636363636364;977.174973547155
2009;348;1354;1091.35096497498;86.2527716186253;976.213051902544
2009;348;1355;1091.13652609006;85.8093126385809;971.815695812892
2009;348;1356;1091.13652609006;85.5875831485588;975.663382391337
2009;348;1357;1091.20800571837;85.1441241685144;977.449808302758
2009;348;1358;1090.92208720515;84.1463414634146;978.823982080774
2009;348;1359;1090.13581129378;83.9246119733925;977.037556169353
2009;348;1400;1090.49320943531;83.370288248337;980.610407992195
2009;348;1401;1093.78127233738;82.3725055432372;984.045842437235
2009;348;1402;1091.77984274482;82.9268292682927;985.007764081846
2009;348;1403;1089.99285203717;83.259423503326;984.45809457064
2009;348;1404;1089.27805575411;83.1485587583149;981.984581770211
2009;348;1405;1091.49392423159;82.3725055432372;984.595511948441
2009;348;1406;1091.27948534668;82.039911308204;986.656772615465
2009;348;1407;1090.99356683345;82.3725055432372;987.343859504473
2009;348;1408;1091.85132237312;82.4833702882483;987.893529015679
2009;348;1409;1092.7805575411;82.1507760532151;988.030946393481
2009;348;1410;1091.5654038599;81.9290465631929;987.481276882274
2009;348;1411;1090.99356683345;82.3725055432372;989.405120171497
2009;348;1412;1087.49106504646;82.7050997782705;988.305781149084
2009;348;1413;1089.27805575411;82.039911308204;989.542537549298
2009;348;1414;1087.56254467477;81.5964523281597;987.481276882274
2009;348;1415;1087.9199428163;81.0421286031042;990.367041816108
2009;348;1416;1089.49249463903;80.5986696230599;990.50445919391
2009;348;1417;1088.49177984275;80.8203991130821;988.580615904687
2009;348;1418;1086.7762687634;80.2660753880266;988.718033282489
2009;348;1419;1088.34882058613;79.7117516629712;991.054128705116
2009;348;1420;1090.70764832023;79.9334811529934;992.29088510533
2009;348;1421;1088.42030021444;80.4878048780488;987.343859504473
2009;348;1422;1085.13223731237;81.0421286031042;988.85545066029
2009;348;1423;1081.77269478199;81.4855875831486;988.718033282489
2009;348;1424;1084.98927805575;80.4878048780488;991.741215594124
2009;348;1425;1083.91708363117;80.3769401330377;991.191546082918
2009;348;1426;1080.7719799857;80.2660753880266;987.06902474887
2009;348;1427;1083.55968548964;80.1552106430155;987.206442126671
2009;348;1428;1082.34453180843;80.4878048780488;988.85545066029
2009;348;1429;1078.48463187991;80.709534368071;983.083920792623
2009;348;1430;1076.62616154396;80.4878048780488;981.709747014608
2009;348;1431;1077.91279485347;80.2660753880266;984.045842437235
2009;348;1432;1073.98141529664;81.0421286031042;981.434912259004
2009;348;1433;1072.55182273052;81.4855875831486;980.472990614393
2009;348;1434;1072.05146533238;81.0421286031042;981.434912259004
2009;348;1435;1067.26233023588;81.7073170731707;976.76272141375
2009;348;1436;1068.40600428878;81.7073170731707;980.19815585879
2009;348;1437;1070.97927090779;81.0421286031042;983.083920792623
2009;348;1438;1069.47819871337;80.9312638580931;981.434912259004
2009;348;1439;1067.54824874911;80.5986696230599;984.595511948441
2009;348;1440;1065.83273766976;80.8203991130821;982.396833903615
2009;348;1441;1064.18870621873;81.3747228381375;983.496172926028
2009;348;1442;1064.11722659042;80.3769401330377;985.145181459647
2009;348;1443;1063.75982844889;79.7117516629712;985.282598837449
2009;348;1444;1060.61472480343;79.8226164079823;984.045842437235
2009;348;1445;1058.89921372409;79.0465631929047;981.984581770211
2009;348;1446;1061.18656182988;78.3813747228381;984.45809457064
2009;348;1447;1060.32880629021;78.3813747228381;984.595511948441
2009;348;1448;1060.2573266619;78.6031042128603;985.145181459647
2009;348;1449;1056.39742673338;78.6031042128603;982.946503414822
2009;348;1450;1054.96783416726;78.8248337028825;984.045842437235
2009;348;1451;1051.46533238027;78.8248337028825;981.160077503401
2009;348;1452;1052.9664045747;78.4922394678492;985.145181459647
2009;348;1453;1048.82058613295;79.3791574279379;980.747825369996
2009;348;1454;1049.60686204432;79.7117516629712;983.908425059433
2009;348;1455;1048.32022873481;78.7139689578714;983.908425059433
2009;348;1456;1045.53252323088;78.6031042128603;980.19815585879
2009;348;1457;1042.03002144389;79.6008869179601;980.885242747798
2009;348;1458;1040.81486776269;78.9356984478936;981.160077503401
2009;348;1459;1044.46032880629;77.2727272727273;979.923321103187
2009;348;1500;1041.17226590422;77.3835920177384;979.923321103187
2009;348;1501;1039.31379556826;77.6053215077605;979.236234214179
2009;348;1502;1042.81629735525;76.7184035476718;976.487886658147
2009;348;1503;1037.66976411723;78.6031042128603;973.189869590908
2009;348;1504;1037.16940671909;77.7161862527716;976.625304035948
2009;348;1505;1037.45532523231;77.0509977827051;972.640200079702
2009;348;1506;1038.81343817012;77.4944567627494;969.479600390265
2009;348;1507;1038.24160114367;77.3835920177384;967.830591856646
2009;348;1508;1034.9535382416;77.4944567627494;967.418339723241
2009;348;1509;1033.30950679056;77.3835920177384;972.777617457504
2009;348;1510;1030.37884203002;77.9379157427938;970.441522034876
2009;348;1511;1025.87562544675;77.9379157427938;967.28092234544
2009;348;1512;1026.59042172981;76.8292682926829;971.403443679488
2009;348;1513;1021.87276626162;77.9379157427938;969.89185252367
